subject,course,topic_id,beat,issue_type,beat_text
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hipaa-protecting-health-data-in-the-digital-age,buildup,truncated,"HIPAA (1996) sets standards for protecting health information in the US. It requires encryption, access controls."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hipaa-protecting-health-data-in-the-digital-age,discovery,truncated,"HIPAA applies to healthcare providers, insurers, and their business associates. Violations carry fines up to."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hipaa-protecting-health-data-in-the-digital-age,twist,truncated,"Anthem's 2015 breach exposed 78.8 million health records. The data wasn't encrypted because HIPAA only."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hipaa-protecting-health-data-in-the-digital-age,climax,truncated,"HIPAA was written before smartphones, cloud computing, and telehealth. It struggles to keep pace with how health."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-right-to-be-forgotten-erasing-your-digital-past,hook,truncated,"A Spanish man asked Google to remove a 16-year-old auction notice about his debts. He won – and created a new."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-right-to-be-forgotten-erasing-your-digital-past,buildup,truncated,"In 2014, the EU Court of Justice ruled that individuals can request search engines remove outdated or."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-right-to-be-forgotten-erasing-your-digital-past,twist,truncated,"The right to be forgotten clashes with press freedom. Should politicians be able to erase articles about."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-right-to-be-forgotten-erasing-your-digital-past,climax,truncated,"The internet's perfect memory conflicts with human nature. People change, but their digital footprint doesn't –."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-bug-bounty-programs-paying-hackers-to-find-flaws,hook,truncated,"Apple pays up to $2 million for a single bug. Google paid over $50 million to security researchers through its."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-bug-bounty-programs-paying-hackers-to-find-flaws,buildup,truncated,"Bug bounties invite external researchers to find vulnerabilities for cash rewards. Platforms like HackerOne."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-bug-bounty-programs-paying-hackers-to-find-flaws,discovery,truncated,"Companies get thousands of diverse testers for a fraction of the cost of hiring them. Researchers get legal."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-bug-bounty-programs-paying-hackers-to-find-flaws,twist,truncated,"Some researchers earn over $1 million annually from bug bounties alone. A teenager from Argentina earned $1M."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-bug-bounty-programs-paying-hackers-to-find-flaws,climax,truncated,"Bug bounties turned an adversarial relationship into a marketplace. Companies buy vulnerability reports instead."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-responsible-disclosure-the-90-day-dilemma,hook,truncated,"You discover a bug that exposes millions of users. Do you tell the company privately and wait, or go public to force."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-responsible-disclosure-the-90-day-dilemma,buildup,truncated,"Responsible disclosure means reporting vulnerabilities to the vendor first and giving them time to fix before."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-responsible-disclosure-the-90-day-dilemma,twist,truncated,"In 2015, Project Zero disclosed a Windows vulnerability after 90 days. Microsoft was furious – but it motivated."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-ethics-of-vulnerability-hoarding,hook,truncated,"The NSA discovered a Windows vulnerability and kept it secret to use as a weapon. When it leaked, it became."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-ethics-of-vulnerability-hoarding,buildup,truncated,"Governments stockpile zero-day vulnerabilities for offensive cyber operations. The Vulnerabilities Equities."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-ethics-of-vulnerability-hoarding,discovery,extra_period,"The VEP weighs intelligence value against public risk. Keep it for spying, or report it to protect citizens?."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-ethics-of-vulnerability-hoarding,climax,truncated,"Hoarding vulnerabilities creates a dual-risk: if enemies discover the same flaw, or if the stockpile leaks."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-whistleblower-s-dilemma-snowden-manning-and-reality-winner,buildup,truncated,"Whistleblowers expose government or corporate wrongdoing. In cybersecurity, this often means revealing."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-whistleblower-s-dilemma-snowden-manning-and-reality-winner,twist,double_period,"Reality Winner leaked a single classified document about Russian election interference. She got 5 years in prison.."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-whistleblower-s-dilemma-snowden-manning-and-reality-winner,climax,truncated,"The ethics of whistleblowing forces a choice: obey the law and let wrongdoing continue, or break it and."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-white-hat-vs-black-hat-the-ethics-of-hacking,buildup,truncated,"White hats hack with permission to find vulnerabilities. Black hats exploit them for profit. Gray hats hack."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-white-hat-vs-black-hat-the-ethics-of-hacking,discovery,truncated,"The line is legally clear but ethically blurry. A gray hat who finds a critical vulnerability in a hospital system."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-digital-sovereignty-who-controls-your-country-s-data,buildup,truncated,"Data localization laws require data about a country's citizens to be stored within its borders. Russia, China."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-digital-sovereignty-who-controls-your-country-s-data,discovery,truncated,"Cloud Act (2018) lets US law enforcement access data stored by US companies anywhere globally, alarming."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-digital-sovereignty-who-controls-your-country-s-data,twist,truncated,"The EU's Schrems II ruling invalidated EU-US data transfers because US surveillance laws don't meet EU."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-digital-sovereignty-who-controls-your-country-s-data,climax,truncated,"Digital sovereignty pits national security against global internet freedom. The open internet may fragment."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-free-speech-vs-cybersecurity-where-s-the-line,hook,truncated,"Should publishing a security vulnerability be protected as free speech – even if criminals could use it to."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-free-speech-vs-cybersecurity-where-s-the-line,buildup,double_period,"Security research often involves publishing exploit code, attack techniques, and vulnerability details.."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-free-speech-vs-cybersecurity-where-s-the-line,discovery,truncated,"Courts have generally ruled that code is speech. But some argue that publishing exploit code is more like."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hacktivism-hacking-for-a-cause,buildup,truncated,"Hacktivism uses hacking to promote political causes: DDoS attacks on oppressive governments, leaking."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-net-neutrality-equal-access-to-the-digital-highway,twist,truncated,"The US repealed net neutrality rules in 2017. Portugal showed what could happen: ISPs sold separate packages for."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-surveillance-capitalism-when-users-are-the-product,buildup,truncated,"Surveillance capitalism, coined by Shoshana Zuboff, describes how tech companies extract behavioral data to predict."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-surveillance-capitalism-when-users-are-the-product,discovery,truncated,"Your 'behavioral surplus' – data beyond what's needed for services – is sold to advertisers. Your attention is."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-surveillance-capitalism-when-users-are-the-product,twist,truncated,"Facebook's internal research showed Instagram was harmful to teen girls' mental health. They kept the platform."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-surveillance-capitalism-when-users-are-the-product,climax,truncated,"The business model of 'free' services depends on maximizing data collection. Privacy and profit are."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-encryption-debate-backdoors-vs-privacy,buildup,truncated,"Law enforcement wants the ability to access encrypted communications. Tech companies say strong encryption requires."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-encryption-debate-backdoors-vs-privacy,climax,truncated,"The encryption debate pits public safety against individual privacy. Both sides have legitimate arguments with no."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-cyber-insurance-transferring-digital-risk,hook,double_period,"When a company gets hit by ransomware, cyber insurance pays the ransom, the recovery costs, and the lawsuits.."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-cyber-insurance-transferring-digital-risk,buildup,truncated,"Cyber insurance covers breach response, business interruption, ransom payments, and legal costs. Premiums have."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-cyber-insurance-transferring-digital-risk,discovery,truncated,"Insurers now require MFA, endpoint detection, and backups before issuing policies. Insurance is driving."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-cyber-insurance-transferring-digital-risk,twist,double_period,"Mondelez's insurer refused to pay a $100M NotPetya claim, arguing it was an 'act of war' (a policy exclusion).."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-cyber-insurance-transferring-digital-risk,climax,truncated,"Cyber insurance creates a paradox: does paying ransoms encourage more attacks? Some argue insurance funds."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-section-230-the-law-that-built-the-internet,hook,truncated,"26 words written in 1996 created the legal foundation for every social media platform, forum, and review site on."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-section-230-the-law-that-built-the-internet,buildup,truncated,"Section 230 says online platforms aren't liable for content posted by users. Without it, every tweet could trigger."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-section-230-the-law-that-built-the-internet,discovery,truncated,"Section 230 also protects platforms that moderate content. They can remove posts without becoming legally."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-section-230-the-law-that-built-the-internet,twist,truncated,"Both political sides want to reform Section 230 – but for opposite reasons. One side says too much content is."
